# session_iso_utc=2026-08-22T03:09:45.544477+00:00
t,S_t_hex,bayer_blake3_hex,capture_frame_id,aravis_device_timestamp_ns,capture_wall_ns,emission_live_pixel_blake3_hex,emission_live_queued_wall_ns,meta_hex,emission_png_path,drand_round_number,drand_round_value_hex,drand_signature_hex,drand_staleness_ms
219,ebd140fd8848282fddffef60d0c93ffa09ad042bdc42dfc1c8623b22bef655ae,cefcc2a9997d8e4e4b411e056c783dab4b8588a1f4dfc5e0d9a6c23c08f2e10d,1388,8079079178000,88886348910607,560523b5ced53bcc2bc42547098816e7404ccc6929652f6cd56d18d91c190d57,88886052303556,000000db000007590ea4ff10000050d77740900f0000fa0052473038,derived/Emissions/tile_000219.png,31521636,4d3aff30d1a7e5efaa5c9ab0a9e606b7d24b2464d9d05e584a12bb8b51322d01,b8799a9c556ec8e80ef2f824d37521c2501442ae50f913603108d0192bd41244ca6582f725a88558aa9aea54ca099617,6300
220,79c8d06c8891bf82ff70c913a159bd64b684a8719c06417bb26150302f953f53,c32ab917c6e0a2dc835199380ba892ceb5a65e34dfd01dbd50aa6ccaaf91a291,1394,8079479178000,88886748523948,85fef2b1c0fab1fccb90c0ec7f96c866963f565ac01e2cb284da7d7b890288f3,88886451534098,000000dc00000759267c8310000050d78f122dac0000fa0052473038,derived/Emissions/tile_000220.png,31521636,4d3aff30d1a7e5efaa5c9ab0a9e606b7d24b2464d9d05e584a12bb8b51322d01,b8799a9c556ec8e80ef2f824d37521c2501442ae50f913603108d0192bd41244ca6582f725a88558aa9aea54ca099617,6695
221,e42820e5451f3288a6f20f3da2ecb3e9bb27221181505bb66038cc5df7db2e94,dc439fab1459a2138f91c8db5eb80e7cb40311ddf0d4d0fa0ee25931faf9d73b,1400,8079879192000,88887148483469,9854d18f845588dd3800c57423318066f89144a687c80efd4699b0236fd9c585,88886851320244,000000dd000007593e543dc0000050d7a6e9138d0000fa0052473038,derived/Emissions/tile_000221.png,31521636,4d3aff30d1a7e5efaa5c9ab0a9e606b7d24b2464d9d05e584a12bb8b51322d01,b8799a9c556ec8e80ef2f824d37521c2501442ae50f913603108d0192bd41244ca6582f725a88558aa9aea54ca099617,7096
222,aea0a47a8d1561bd937deb5517e338e5a4aff2b97aa35f419c3a96875e3bdb88,9d358b95f0b7fc8b3474b27fe2a95f7a80c906791cf7a2bda46c0ce64377b635,1406,8080279192000,88887548467386,b3ae9a0d7f7a7de65522c55ce203ec9c6d6a2b9edc7784f3dba5bffb3ae5e470,88887249479495,000000de00000759562bc1c0000050d7bec058ba0000fa0052473038,derived/Emissions/tile_000222.png,31521636,4d3aff30d1a7e5efaa5c9ab0a9e606b7d24b2464d9d05e584a12bb8b51322d01,b8799a9c556ec8e80ef2f824d37521c2501442ae50f913603108d0192bd41244ca6582f725a88558aa9aea54ca099617,7496
223,1e167636f8ee4cc71c688aa15736503c9e06cc01e1708161718a4fcab82589a8,e62d68d8d9fd2604847ead3618f47a6cad5758b0f9323a09029a79586d87d4e7,1413,8080745877250,88888015222025,c6726cea697b87b2acc4834630d42d5fa2e72d99627340fda7b7b36d7ae7b2c2,88887660262733,000000df0000075971fccf02000050d7da9275090000fa0052473038,derived/Emissions/tile_000223.png,31521636,4d3aff30d1a7e5efaa5c9ab0a9e606b7d24b2464d9d05e584a12bb8b51322d01,b8799a9c556ec8e80ef2f824d37521c2501442ae50f913603108d0192bd41244ca6582f725a88558aa9aea54ca099617,7966
224,1419b6f1c15ef0e5e4ad0988fbf5e5f1c38d80185d2f222b9e4b4f6cbdf6d18c,66c950dc0f349f0eb04d50a8ba964bbe1b2a46a863625507909d36e7d93cbce2,1419,8081145877250,88888415241940,a750ef03e88278955191193935d71c7559b92e25efa7ee6dbd4ee77fe558e192,88888119943755,000000e00000075989d45302000050d7f26a46d40000fa0052473038,derived/Emissions/tile_000224.png,31521636,4d3aff30d1a7e5efaa5c9ab0a9e606b7d24b2464d9d05e584a12bb8b51322d01,b8799a9c556ec8e80ef2f824d37521c2501442ae50f913603108d0192bd41244ca6582f725a88558aa9aea54ca099617,8362
225,dbed81d612e7a2bcca6e156b72f4d7ef6589ca0584fb13a9ba2c78e21de088e5,74003642efea65b0887b311e358d705713e0d24d220497a7647ee9ff69c59245,1426,8081612562500,88888881914516,0cfbc083884b37eb8870fe7783bbf5946c78618e3993b2a2d1f0fafc033d00db,88888527375002,000000e100000759a5a56044000050d80e3b22940000fa0052473038,derived/Emissions/tile_000225.png,31521636,4d3aff30d1a7e5efaa5c9ab0a9e606b7d24b2464d9d05e584a12bb8b51322d01,b8799a9c556ec8e80ef2f824d37521c2501442ae50f913603108d0192bd41244ca6582f725a88558aa9aea54ca099617,8833
226,e695ee3ee4a73f276208408e30d7abb4cf90f59eb7e7fe322f7a40d7623b0e1c,b4f6bf50b80b7729c86944e900689906d7abe08647ad858002f6750618f00fb3,1432,8082012562750,88889286893960,340a22e25234b75ffa8783748ef1ad1bb3902643ab6d58faa21f03617d92400e,88888986792530,000000e200000759bd7ce53e000050d8265ea1880000fa0052473038,derived/Emissions/tile_000226.png,31521636,4d3aff30d1a7e5efaa5c9ab0a9e606b7d24b2464d9d05e584a12bb8b51322d01,b8799a9c556ec8e80ef2f824d37521c2501442ae50f913603108d0192bd41244ca6582f725a88558aa9aea54ca099617,9284
227,479dd6373c7fa81a21a2bd28d3c1f151ca6ba194b2dd25d5a4d273a885c2c008,2a1502555b472ff8caf4af19c4135593017c801fda8e23b56842df8e2e5baed5,1440,8082545905250,88889815245522,a9dcc2dbea7ddae13c72f5b70bc935f4459876b3d0e64c01d93cac606cef0c2a,88889463921393,000000e300000759dd470e62000050d845dca2d20000fa0052473038,derived/Emissions/tile_000227.png,31521637,9dcbf669ebad92bbe465d0f4c123d429ab30484849ad29e34380c40d652b8cb2,910e9bdd8aa0afa4ff1f8649c5e59b496c06ff4496d3c011cc18f2276b38b25632cc4d459989fc4fdaf149a2cc3d6bd7,6766
228,14f11c5e6e876d0b7fe5bca03179b6febad0258fea5f7ebe105c0b4949c16956,a8cc55ed606a7551fcc8f1f00a9803255b740430e316bac5f141fe99db5ef09b,1446,8082945919250,88890215284542,d9989b100180dcbb66c83204a076203e2ca2319669c40420af768349592d756d,88889924235243,000000e400000759f51ec912000050d85db4bf3e0000fa0052473038,derived/Emissions/tile_000228.png,31521637,9dcbf669ebad92bbe465d0f4c123d429ab30484849ad29e34380c40d652b8cb2,910e9bdd8aa0afa4ff1f8649c5e59b496c06ff4496d3c011cc18f2276b38b25632cc4d459989fc4fdaf149a2cc3d6bd7,7162
229,50fa5d3fc853c020177c57220a3bd39afcabb08bc7bbe53f09bb45377b9bf756,7ab6335a640cbbbeca4e45b93a53dc1ef82030aea9aaf7c48c9fbeeecd4c65f5,1452,8083345919250,88890615265433,6013fc44e5b0356192ebce04f7361fddcd4e5b16809c0cae1c752ba8f08d9701,88890318489114,000000e50000075a0cf64d12000050d8758bf8990000fa0052473038,derived/Emissions/tile_000229.png,31521637,9dcbf669ebad92bbe465d0f4c123d429ab30484849ad29e34380c40d652b8cb2,910e9bdd8aa0afa4ff1f8649c5e59b496c06ff4496d3c011cc18f2276b38b25632cc4d459989fc4fdaf149a2cc3d6bd7,7566
230,c374189b80158f6c917be5a1129dab182c9b8204951df8536fed6ca36cb0535b,828a9d31886873ddfea66e0c2bd5b456226164599e447e1f1c8dd4bc257c4563,1458,8083745933250,88891015279607,29f8a937de811e947c420438bd70ecb5a1d93741f2f40c36c85995a48383b4d3,88890718429088,000000e60000075a24ce07c2000050d88d63b3f70000fa0052473038,derived/Emissions/tile_000230.png,31521637,9dcbf669ebad92bbe465d0f4c123d429ab30484849ad29e34380c40d652b8cb2,910e9bdd8aa0afa4ff1f8649c5e59b496c06ff4496d3c011cc18f2276b38b25632cc4d459989fc4fdaf149a2cc3d6bd7,7963
231,9c7b8e970943ce765b045956bd7ed403bdc26b43ffa88c70e88e53e3cf5f246d,2c7f3f67dbc2be1cdf2cd44b9e9e04afb5e9c8f7f3850cd10856975399bb7d8a,1464,8084145933250,88891415313287,a4e5aa09e35db735889521ca0cf25dfbe4eaa5899f26536c711ee77661941f36,88891124298924,000000e70000075a3ca58bc2000050d8a53bbb870000fa0052473038,derived/Emissions/tile_000231.png,31521637,9dcbf669ebad92bbe465d0f4c123d429ab30484849ad29e34380c40d652b8cb2,910e9bdd8aa0afa4ff1f8649c5e59b496c06ff4496d3c011cc18f2276b38b25632cc4d459989fc4fdaf149a2cc3d6bd7,8366
232,395bb93004ba5e42bc5f8203ad84e6e0d867b8c01dd7bc71eb97a788ce6e8e80,496427f3f9dc9be9c0452b47d1bd278ed777f0b8ade42bc0597371ab3f17b361,1471,8084612618500,88891881949746,05d1bbd0b692d785a4554130498f1a4bcc0a9bc9c4c0c0987b410483b0c11d2d,88891538182020,000000e80000075a58769904000050d8c10c0a320000fa0052473038,derived/Emissions/tile_000232.png,31521637,9dcbf669ebad92bbe465d0f4c123d429ab30484849ad29e34380c40d652b8cb2,910e9bdd8aa0afa4ff1f8649c5e59b496c06ff4496d3c011cc18f2276b38b25632cc4d459989fc4fdaf149a2cc3d6bd7,8829
233,e4e66f8e8ffa8382586a42e59748dbd06162aff42c997920be4de8476d9168a3,c353d177ed5cac5807caf472612517faea06cfedb80df6fdaf3fcffa7011fbed,1477,8085012618750,88892282018592,123cd1090cb2abaf89311b20810abdc2becb575b990fc7b0bccb383cd879a0ad,88891986813973,000000e90000075a704e1dfe000050d8d8e49b200000fa0052473038,derived/Emissions/tile_000233.png,31521637,9dcbf669ebad92bbe465d0f4c123d429ab30484849ad29e34380c40d652b8cb2,910e9bdd8aa0afa4ff1f8649c5e59b496c06ff4496d3c011cc18f2276b38b25632cc4d459989fc4fdaf149a2cc3d6bd7,9229
234,6dad850e8c4926111aefd20d5c0c3d7b83a1707c76cd22e1da7bebeae9b100fc,14717f99de5109a791d1a80c2c2e6acf2e35021913b29109d9bfc5f366a41af5,1483,8085412632500,88892682090644,960b131814ea643e17bb03ebe3b33f8cc1aa92fc8f189ede29dabafe26cd20c7,88892379863153,000000ea0000075a8825d7b4000050d8f0bd38940000fa0052473038,derived/Emissions/tile_000234.png,31521637,9dcbf669ebad92bbe465d0f4c123d429ab30484849ad29e34380c40d652b8cb2,910e9bdd8aa0afa4ff1f8649c5e59b496c06ff4496d3c011cc18f2276b38b25632cc4d459989fc4fdaf149a2cc3d6bd7,9631
235,e9281da16ec93e0cedc84c3f4a9ee8436a2fdd670e6bfa6d295fd256c9f33451,f2b9225020d30de208db42d8588ca15d3073893ac93cc9891d86f116ca99c0a4,1489,8085812632750,88893082023074,74936a3d239d7cf4b7040bcb989ade54c8d216432be4ef83c4c9ede1279bdca4,88892786099977,000000eb0000075a9ffd5cae000050d90893b4a20000fa0052473038,derived/Emissions/tile_000235.png,31521637,9dcbf669ebad92bbe465d0f4c123d429ab30484849ad29e34380c40d652b8cb2,910e9bdd8aa0afa4ff1f8649c5e59b496c06ff4496d3c011cc18f2276b38b25632cc4d459989fc4fdaf149a2cc3d6bd7,10030
236,1844bc26db7421cefbfb5e14b2e8a647d232e5a2cc1a88bedd71230b3692e67c,5ee854c77f8281dc2cc3ac6f6b751dae96bacf514b0813c73b65a37048582f8c,1497,8086345975250,88893615320199,c83924bccd743182dc308a51cc843179dda3103d8ac9d85ae448443dd669943d,88893291415257,000000ec0000075abfc785d2000050d9285d2c870000fa0052473038,derived/Emissions/tile_000236.png,31521639,cd1f52bb661ed18981bba22a30b02b5e3c4178133516e07542717d72a979b0f3,b7fca3ea294c22fe6324cce76f3b844848df93caac6ba967ab3337d9722afac6dca8297e838a8fa2d3784a7dc7ba42c3,4562
237,47f06f342c5b6120b1447afef7a103d36ae90e7f3589dbc87de698d4eb6e3053,1173c0b72d8a5b396b86b64fe089e29e17384ad86f7ccedbed2c30736ecf8683,1503,8086745989250,88894015767235,5aa3d9f3716e84ec5dfa1ec22fb7a331a738de2839339a659fa7fdf010457bbe,88893725017869,000000ed0000075ad79f4082000050d9403b82c30000fa0052473038,derived/Emissions/tile_000237.png,31521639,cd1f52bb661ed18981bba22a30b02b5e3c4178133516e07542717d72a979b0f3,b7fca3ea294c22fe6324cce76f3b844848df93caac6ba967ab3337d9722afac6dca8297e838a8fa2d3784a7dc7ba42c3,4963
238,71a0d4e79ccba4c15b81efdcd0ccbda3156e118b466130219066b6872520adc6,1876d77f41e4cb243fec8d8bc221367c380ff721984bac25fe1235beb3beed9a,1509,8087146003250,88894415350620,b6c5e731b63beef1f25d8fc61711ad895df947141b48622083ebc567bd47be70,88894118808821,000000ee0000075aef76fb32000050d9580cab5c0000fa0052473038,derived/Emissions/tile_000238.png,31521639,cd1f52bb661ed18981bba22a30b02b5e3c4178133516e07542717d72a979b0f3,b7fca3ea294c22fe6324cce76f3b844848df93caac6ba967ab3337d9722afac6dca8297e838a8fa2d3784a7dc7ba42c3,5362
239,f3edc5f3d8141afadfddd264a61d2b2055a02081b2999af110992e807c72072b,df53282f3d80431bb0a2005235a3c8574a432a25f5fa5e9d1ad7d96e41d4283c,1516,8087612674500,88894882102555,4686e3801623a512f9c0f172729d0fcfd6cdb40559e02ccb5254d55b9f1a3e92,88894531117142,000000ef0000075b0b47d1c4000050d973debd1b0000fa0052473038,derived/Emissions/tile_000239.png,31521639,cd1f52bb661ed18981bba22a30b02b5e3c4178133516e07542717d72a979b0f3,b7fca3ea294c22fe6324cce76f3b844848df93caac6ba967ab3337d9722afac6dca8297e838a8fa2d3784a7dc7ba42c3,5830
240,50c91d458a00700b8a61c41b75f9676e8374523ac1bfef77151a40578f2ba069,2e4804e491ba5c335335cb83db3f9fc4e979a2a20ff4ea48f205b27bad7e64e2,1522,8088012674750,88895282215043,9e6e480a05564c996b5bfbed5229e2e8411fc5f1bfa1c7d3a1d8b0c2dd1c2bb6,88894986867896,000000f00000075b231f56be000050d98bb7f8830000fa0052473038,derived/Emissions/tile_000240.png,31521639,cd1f52bb661ed18981bba22a30b02b5e3c4178133516e07542717d72a979b0f3,b7fca3ea294c22fe6324cce76f3b844848df93caac6ba967ab3337d9722afac6dca8297e838a8fa2d3784a7dc7ba42c3,6229
241,80a3c273411bb9099c046e8defd4a74fb42aac510d86a1e3810ba9a6de7a4d1d,332af025030442ecccfbfc69b32a5341d12a4cbacab493fb0059a7b5f520aeff,1529,8088479359750,88895748663077,4b1342454591a8495693931b5901ea766dd92219157f6d90d4ddec3feef410f8,88895397111672,000000f10000075b3ef06306000050d9a78567250000fa0052473038,derived/Emissions/tile_000241.png,31521639,cd1f52bb661ed18981bba22a30b02b5e3c4178133516e07542717d72a979b0f3,b7fca3ea294c22fe6324cce76f3b844848df93caac6ba967ab3337d9722afac6dca8297e838a8fa2d3784a7dc7ba42c3,6696
242,9b7ca034ad4b6b9f5d2780d6b773f15ddedf8e84fe58ffe5018bfbc085fb7ef9,389c22279e4cba54d03739c4dd63e707d41db1852e997f5a19e4885a848e0888,1536,8088946031250,88896215343979,575539414d24568bb2c80edb5d3a6c164e518fa1b67909c45a386be6b87b74cd,88895871683585,000000f20000075b5ac13a92000050d9c356636b0000fa0052473038,derived/Emissions/tile_000242.png,31521639,cd1f52bb661ed18981bba22a30b02b5e3c4178133516e07542717d72a979b0f3,b7fca3ea294c22fe6324cce76f3b844848df93caac6ba967ab3337d9722afac6dca8297e838a8fa2d3784a7dc7ba42c3,7163
243,449d8ac91d60c393a4937f737292dae37cbfc16134fec00574d3abc301eb13c3,49dd545914fc19f3a563cc3e0ce6cbb411dfc5f4fea1e98a5cf95abe7c2f3675,1543,8089412702500,88896682083510,7a9336abd55eea4de7dcce583c2360b6b48a482c20b7a953870cec09fa079aad,88896338567728,000000f30000075b76921124000050d9df2844b60000fa0052473038,derived/Emissions/tile_000243.png,31521639,cd1f52bb661ed18981bba22a30b02b5e3c4178133516e07542717d72a979b0f3,b7fca3ea294c22fe6324cce76f3b844848df93caac6ba967ab3337d9722afac6dca8297e838a8fa2d3784a7dc7ba42c3,7634
244,d0fb117ce87f274da33b47229bab96d2787abbb2938ad43bf64fb62956a2981a,2d9cda704eb544a2a992cefd79dbb6f9ee4f55f38a5e10ef6d31141abeefd82f,1549,8089812716500,88897082083056,3ed724442c5f2be7768c8bd8d5afc6265b823081202570a56c5e4c4f97db9149,88896791433467,000000f40000075b8e69cbd4000050d9f6ffc6f00000fa0052473038,derived/Emissions/tile_000244.png,31521639,cd1f52bb661ed18981bba22a30b02b5e3c4178133516e07542717d72a979b0f3,b7fca3ea294c22fe6324cce76f3b844848df93caac6ba967ab3337d9722afac6dca8297e838a8fa2d3784a7dc7ba42c3,8029
245,4b16eb3df4155ee703384b6e502fe2d92a1d333edadd0ecc7861e856e7774e85,ecfb55701852a6bfab3c969b6eb612346fabb5e73705bb0f44692e2f2334569d,1557,8090346059250,88897615412151,e4386b15e3d42ce448b1534fab20c6f62c5490d210807cec314538430e8df187,88897289529136,000000f50000075bae33f5f2000050da16c9bbb70000fa0052473038,derived/Emissions/tile_000245.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,2568
246,f9ed2c2b5744318b4debd6d4eebe735ea5a753ad432816077ecbf2fdd9154460,8ac2e19e812c2bd244752dd6669ef9684450ecd81dc97b953c9128be815ffce8,1563,8090746059250,88898015355742,4142decb27d13699d1c33e7aa3795bc014b1e22d45640170566ead20597cbf34,88897722413009,000000f60000075bc60b79f2000050da2ea0635e0000fa0052473038,derived/Emissions/tile_000246.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,2963
247,b80a634d100836a55d74d0eb63b2f5d37f2cbbfae7eb4dfc32f2d8cbbea492c2,97e976e6e274a9b85bcc39ca554b11d34eb0052a61220f7fb93aa6e2f6b22288,1570,8091212744500,88898482049848,79af3f48182cdc9977f7e9f624aded320ca45331d23bba5398c791c24ba2ae52,88898129589627,000000f70000075be1dc8734000050da4a7193380000fa0052473038,derived/Emissions/tile_000247.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,3429
248,723d63e5bb29da8a6107bdb35cb179b551689c3f4d3bcf8dca18dd8a5233ae40,9b474eb6983a7ea0742fd078fbdd50eb0ec93c43831fcafd20da6eeee4db7153,1577,8091679416000,88898949090956,d61cd704250f9547e3d78af91cc50add8f79229c5a8ebf7f94f925e146c22e79,88898603048701,000000f80000075bfdad5ec0000050da66480e8c0000fa0052473038,derived/Emissions/tile_000248.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,3896
249,5d6b8e0e89128ff9e979752fcef32e22ca833e61b9d58b41206362802ec1022a,1edce66b2a85665de06e57ac16b8ceec43f2d88c21c3619f3639caef04034242,1584,8092146087250,88899415492022,cabd615c7f0d97ada94e7004c330b0b56ee3d8994f616f0b437dacb3be4caf77,88899113484624,000000f90000075c197e3552000050da8214c5b60000fa0052473038,derived/Emissions/tile_000249.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,4367
250,8206fdb2d692444b7b7eb9d039edab7ac09a2456629ce002eabb668cc1acdb3c,fc3b3bb4d95814074bdba4f6747775cf9bba5d4e7c4d0a90164efa55b5b1266f,1591,8092612772500,88899882132087,fd24956806399fd03fc324ed3c9a8f3be165f864c95be915e90dd4786ab55d88,88899567442633,000000fa0000075c354f4294000050da9de522770000fa0052473038,derived/Emissions/tile_000250.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,4829
251,cd5509750f997a0f1587f93545a387c62cc23f105e654f0f90196d82ce02233d,83d3547eba2786439fb5a678801be430f013493a44a2a3c6febaedd5be36d9d8,1598,8093079443750,88900348831212,cdbe3e2b66269d6d8c42a79a848ac18b6f1fc62c7079fd91b8895eba8b3a4187,88900034456109,000000fb0000075c51201926000050dab9b665ec0000fa0052473038,derived/Emissions/tile_000251.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,5296
252,aaabf3de17e496233c64a7b5d653a450285b516689165adfee16f04df58df1cc,f6f5b3bb90de4ba8513f620e2aabf39100e2b4c1160671830dacae27784ff793,1604,8093479457750,88900748754115,18ab3c2f53a33824776599ba02f31ca52af80d13ecaa1e87501073311c9fe4dd,88900443729342,000000fc0000075c68f7d3d6000050dad18cbcc30000fa0052473038,derived/Emissions/tile_000252.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,5696
253,e74f7aae25d4aa4fb694d69db2e2843582fc853de4179f547f4b92ef7b41b216,fc0e72993d9da5ed8351859d937c3f04027dc46ba209eee9e1ff059ea70e2e1c,1610,8093879457750,88901152894954,32d974cb75ac240dcd567c419d8822039888e6043c72dca0268296be9631a1cc,88900851636812,000000fd0000075c80cf57d6000050dae9a36fea0000fa0052473038,derived/Emissions/tile_000253.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,6104
254,60bed8b735046350a303d367070c0e6c629f295d288c2ffbf5bf4d18ba7e2e86,c7c429016bfca69a1baf5ac48b6109439611dad3f06ff68158891e43b4813554,1617,8094346129250,88901615532867,fdb7474df1fc7f9524b83490aa64d2442eb41a29b83e93ee494fdd5d110bad54,88901260313015,000000fe0000075c9ca02f62000050db0536bb430000fa0052473038,derived/Emissions/tile_000254.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,6571
255,354a31f49853110626956aff6c03f0f1b9bf0e2758eea2075043ab2771d327de,2f62931bd74be9db5b59d6ae79082bd2bec107a39e78cbc8f4807b839adc66ab,1624,8094812814500,88902082167351,6a806787c990a559c682573fe22a9cac5016000d3ccb498abe9c273473dcb3a5,88901728916656,000000ff0000075cb8713ca4000050db210702370000fa0052473038,derived/Emissions/tile_000255.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,7029
256,4fc26e8d2fad8b65c2acc4a69cc7de832524b3b6a4f713d3db7e096aaf2c308f,d7622b6429fc6d615e23ccdf27491a44e1f42873e014dc35c4c6462319247ec5,1630,8095212814500,88902482186414,da8b71670fed271693907350d8897dddefd69746786c4fb9ac14660507c9b653,88902183631997,000001000000075cd048c0a4000050db38ded0ae0000fa0052473038,derived/Emissions/tile_000256.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,7429
257,d44060367b0c51833cd233b4e3888459adb76b70bf23dadd8db0d26a1512b111,8aa88d30d1aee2764340a26f88525d18a59608cc3dbf3988a92224822f281b3f,1637,8095679499750,88902948892553,fb8034503f325255f517a52b5c95e89c82c582df6ca76b8b6ad4032ec067407f,88902593685395,000001010000075cec19cde6000050db54b02f890000fa0052473038,derived/Emissions/tile_000257.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,7902
258,4b0d4aa43f19db93d21a1bcd4ef7d683f7f03d59f3eed4b48f92b79f1f41d543,1fd20448d9a9fd40901d88401ec8b2d3899d8c0413634ad7fedc9a1f5e600f13,1644,8096146171250,88903415545131,df15ee11f54159305bdf49cc922bc7394095ecb5bd9dc4fa6dbeae09fa9de0e5,88903077787226,000001020000075d07eaa572000050db7080bd2b0000fa0052473038,derived/Emissions/tile_000258.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,8365
259,1805e6dde9ec43fa66b9214a267073785b49ee1dc34809f4c59af8e8aa0deaa3,9cfa9427d413fc37c09d3114236f57360bc9c9a585d2b1f49ebcf57225c4ce49,1651,8096612842500,88903882296384,ee8a1bc558240764501f08055fec695e9a30fc67165ddc914e67495908dca197,88903526761652,000001030000075d23bb7c04000050db8c52cc400000fa0052473038,derived/Emissions/tile_000259.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,8834
260,eb587b783bd40bfbfa08a62ab909f4de235abd8ffcd532be2d9c4d8f3c32b9ba,24482025ead6f32edcfab9f1708dfa06a786f91ca4746dcd0a356abe125a57d5,1657,8097012856500,88904282208817,43324adffa1c5162e555ced83d07dccb8ac23ada11a73dcbf40f69c102a56b9a,88903986502005,000001040000075d3b9336b4000050dba428fa310000fa0052473038,derived/Emissions/tile_000260.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,9229
261,41be8cd934ace241008a43f7790e15b009985ac0041d6fc133801deac869e134,ae45ad13f7f5274b70a39586ee7d8ba7e9cf9256bf0e3ea61ac67b436a182c3b,1663,8097412856500,88904682201290,f8452fecd64818c0dd19763a90ea14ccf32f794596d308085c5237a65d5ac30b,88904382731425,000001050000075d536abab4000050dbbc0060ca0000fa0052473038,derived/Emissions/tile_000261.png,31521641,e38780138197cb7822da34e134703f0ec7415a4f037c642d564a0c0e8203b122,981bd01a71a466b54d9f6e06ecab664aed6a6d8df6a7b65b30083712a381233fb8b58cc4ba136e9191bdc91cc20cf8fc,9632
262,da6eaf87dc0f193b80b776934bd2efb8ea172af9ee18897e6c0245310b0a17c4,358ea7ac6aff9b8fb977180ded20c776266e43b8f7a310a37240280b2695eebf,1669,8097812870500,88905082203271,19268ebcb8538efa70658c2f24d7019330c84b08da3502f58c2923469e237000,88904784689377,000001060000075d6b427564000050dbd3d7ec870000fa0052473038,derived/Emissions/tile_000262.png,31521643,92665d4a1c077f8d6b59ff14cd9f6188d11491eedb67af6fbc910373ab767c8f,afc7a8e108167fef3085d0c97b6782735a30e485aa11b2adf575e00ca2d8c82787f1d336d1f770947cdd20ea204cdca2,4029
